,age_ratings,aggregated_rating,aggregated_rating_count,alternative_names,artworks,bundles,category,collection,cover,created_at,dlcs,expansions,external_games,first_release_date,franchise,franchises,game_engines,game_modes,genres,hypes,id,involved_companies,keywords,multiplayer_modes,name,parent_game,platforms,player_perspectives,popularity,pulse_count,rating,rating_count,release_dates,screenshots,similar_games,slug,standalone_expansions,status,storyline,summary,tags,themes,time_to_beat,total_rating,total_rating_count,updated_at,url,version_parent,version_title,videos,websites
48,[23229],76.5,2.0,[23047],,,0,,68372.0,1536883200,,,,1536796800.0,,,,[1],"[13, 15]",,109464,"[69860, 69861]",,,Cities: Skylines - Nintendo Switch Edition,,[130],[3],1.44578216048949,9.0,86.0,2.0,[158444],"[250779, 250780, 250781, 250782]","[17613, 36258, 44242, 51577, 55888, 65827, 79134, 85546, 112754, 117717]",cities-skylines-nintendo-switch-edition,,,,"""Cities: Skylines is a modern take on a classic city builder. With original gameplay to realize the thrill and hardships of creating and maintaining a real city. Boasting fully realized transport and economy systems, Cities: Skylines is designed to suit any play style - and now, anytime, anywhere. 
 
More portable than ever, the new Nintendo Switch™ Edition of this best-selling city builder comes complete with reworked UI, designed especially for Switch, along with two of Cities: Skylines’ most popular expansions - After Dark and Snowfall. 
 
Multi-tiered and challenging simulation: Constructing your city from the ground up is easy to learn, but hard to master. Playing as the mayor, you’ll be faced with balancing essential requirements like education, healthcare and much more along with your city’s real economy system. Citizens in your city react fluidly, with gravitas and an air of authenticity to a multitude of gameplay scenarios. 
 
Nintendo Switch edition exclusive: Using HD Rumble, a rumble effect helps find the most efficient area to place service buildings in your city. Pro controllers are also supported, and additional tutorials help guide your first playthrough for a better learning experience. 
 
Extensive local traffic simulation: Colossal Order's extensive experience developing the Cities in Motion series is put to work in fully fleshed out, well-crafted transport systems. 
 
Districts and Policies: Be more than just an administrator from city hall. Designating parts of your city as a district results in the application of policies which results in you rising to the status of Mayor for your own city. 
 
After Dark: Focused on leisure and tourist specialization, this expansion's central feature is to utilize the day and night cycle and alter the approach to managing your city. Will you construct a bustling city that lives and breathes at night, or succumb to the perils and misadventures of the dark hours? 
 
Snowfall: The difficulty heats up when the city cools down, thanks to this expansion's added challenges and assets, like snow maps, streetcars, and heating systems. There are in-game temperature readings, cosmetic weather enhancements, extra parks, and infrastructural demands to keep your citizens warm and safe from freezing conditions.""","[28, 268435469, 268435471]",[28],,81.25,4.0,1561075200,https://www.igdb.com/games/cities-skylines-nintendo-switch-edition,9066.0,Nintendo Switch Edition,,
49,,,,"[28714, 28715]","[8420, 8421, 8422, 8423]",,2,314.0,88629.0,1578528000,,,,1578528000.0,60.0,[60],,"[1, 3]","[12, 31]",,128073,"[90108, 90109]",[3823],,Pokémon Shield Expansion Pass,115653.0,[130],"[2, 3]",1.0,,,,[184666],,"[37382, 81249, 96217, 99118, 101608, 106987, 115653, 116530, 119171, 120564]",pokemon-shield-expansion-pass,,,,"Continue your Pokémon Shield adventure in The Isle of Armor and The Crown Tundra, two new areas to explore that will be added to the Galar region as part of the Pokémon Shield Expansion Pass! Each area offers a different adventure, where you’ll be able to visit the far reaches of the Galar region and meet the people and Pokémon that live there. You’ll also see some familiar Pokémon that didn’t appear in the Galar region before, a total of over 200 Pokémon. If you buy the Pokémon Shield Expansion Pass, you’ll be able to enjoy both The Isle of Armor and The Crown Tundra as they’re released! 
 
The Isle of Armor is full of different landscapes, including beaches, bogs, forests, and more. Here you’ll become the student of a former champion and train alongside the new Legendary Pokémon Kubfu. While this area is focused on growing as a trainer, The Crown Tundra is all about exploring uncharted territory! Traverse The Crown Tundra’s blizzard-swept expanse and the depths of Pokémon Dens as you unravel the mystery of the Legendary Pokémon Calyrex. These new areas aren’t just about training and exploring—there are new Gigantamax forms, clothes, items, and more to enjoy. Keep the adventure going with your existing Pokémon Shield save data and jump into this new expansion to Pokémon Shield! It looks like there’s more to the Galar region than meets the eye.","[17, 38, 268435468, 268435487, 536874735]","[17, 38]",,,,1578528000,https://www.igdb.com/games/pokemon-shield-expansion-pass,,,[32944],[129486]
50,"[16147, 16148]",85.1428571428571,18.0,"[8012, 8013]",[6345],,0,1161.0,77957.0,1484265600,,[103340],"[104315, 252138, 1184759]",1512086400.0,,,,[1],"[12, 31]",8.0,26766,"[54337, 54338]","[296, 970, 1026, 2071, 4239, 4468, 4543, 5625]",,Xenoblade Chronicles 2,,[130],[2],19.05417749982433,268.0,89.29618069255011,67.0,[113119],"[104234, 104235, 104236, 104237, 104238, 178949, 178950, 178951, 178952, 178953, 178954, 178955]","[1877, 25300, 27092, 28309, 29348, 30245, 36198, 55038, 55199, 80916]",xenoblade-chronicles-2,,,,"As the giant beasts march toward death, the last hope is a scavenger named Rex—and Pyra, a living weapon known as a Blade. Can you find the fabled paradise she calls home? Command a group of Blades and lead them to countless strategic victories before the world ends. 
 
Each Titan hosts its own distinct cultures, wildlife, and diverse regions to explore. Search the vast open areas and labyrinthine corridors for treasure, secret paths, and creatures to battle and index. 
 
During these escapades you'll get to know a large cast of eclectic characters, including the weaponized life forms known as Blades. Gather these allies, bond with them to increase their power, and utilize their special ARTS to devastate enemies. But to save the world of Alrest, you must first demystify its cloudy past. 
 
A new story in the Xenoblade Chronicles series 
 
The next adventure is on the Nintendo Switch console—set on the backs of colossal, living Titans. 
 
Discover each Titan’s diverse regions, culture, wildlife, equipment, and hidden secrets. 
 
Find, bond with, and command weaponized life forms known as Blades to earn abilities and enhance them. 
 
Uncover the history of Alrest and the mystery of its endless ocean of clouds.","[18, 268435468, 268435487, 536871208, 536871882, 536871938, 536872983, 536875151, 536875380, 536875455, 536876537]",[18],,87.2195189177036,85.0,1583193600,https://www.igdb.com/games/xenoblade-chronicles-2,,,"[14350, 16763, 16902]","[56986, 59104, 63290]"
51,[25371],87.1428571428571,7.0,,[7515],,3,,89387.0,1560297600,,,,1571097600.0,,,,,[12],2.0,119402,"[79981, 79982]",,,The Witcher 3: Wild Hunt - Complete Edition,,[130],,5.903603765384385,59.0,95.81146944761089,18.0,[174482],"[308160, 308161, 308162, 308163, 308164, 308165, 308166, 308167, 308168]","[1447, 25636, 35737, 49414, 50786, 51213, 56036, 99118, 111287, 112082]",the-witcher-3-wild-hunt-complete-edition--1,,,"The Witcher 3: Wild Hunt concludes the story of the witcher Geralt of Rivia, the series' protagonist, whose story to date has been covered in the previous installments. Geralt's new mission comes in dark times as the mysterious and otherworldly army known as the Wild Hunt invades the Northern Kingdoms, leaving only blood soaked earth and fiery ruin in its wake; and it seems the Witcher is the key to stopping their cataclysmic rampage.","Winner of over 250 Game of the Year awards, The Witcher 3: Wild Hunt is a story-driven, open world adventure set in a dark fantasy universe. 
You are Geralt of Rivia, mercenary monster slayer. At your disposal is every tool of the trade: razor-sharp swords, lethal mixtures, stealthy 
crossbows, and powerful combat magic. Before you stands a war-torn, monster-infested continent you can explore at will. Your current 
contract? Tracking down the Child of Prophecy, a living weapon that can alter the shape of the world. 
The Complete Edition contains every piece of downloadable content released for the game, including two massive story expansions: Hearts of 
Stone & Blood and Wine. It's the perfect opportunity to enter this world for the first time or relive the adventure — on the go!",[268435468],,,91.47716329523399,25.0,1582243200,https://www.igdb.com/games/the-witcher-3-wild-hunt-complete-edition--1,1942.0,Complete Edition,"[28110, 29480]","[117247, 117248, 117249, 117250, 117251]"
52,"[26914, 26916]",,,"[30280, 30281, 30282, 30283, 30284, 30285]",[8415],,0,472.0,92808.0,1578528000,,,[1856923],1583452800.0,60.0,[60],,[1],"[12, 31]",1.0,128069,"[90089, 90104, 90105]","[416, 1513, 17189, 24692]",,Pokémon Mystery Dungeon: Rescue Team DX,,[130],"[2, 3]",1.0,1.0,,,[184639],"[351111, 351112, 351113, 351114, 351115]","[25877, 55038, 55199, 81249, 96217, 101608, 106987, 115653, 116530, 119171]",pokemon-mystery-dungeon-rescue-team-dx,,,,"You can meet and recruit Pokémon in a dungeon-crawling adventure within their world! Build a rescue team to take on mysterious, changing dungeons and strategically plan your moves as you venture forth to make the Pokémon world a safer place…and uncover your true purpose along the way. 
 
As you recruit Pokémon, these trusty teammates will need somewhere to stay, so build camps to house, manage, and strengthen your Pokémon friends. Think hard about who is right for the job and how to approach each mysterious dungeon as you prepare a rescue team. You’ll move a single square at a time or use Auto mode to speed up movement until you engage other Pokémon in turn-based battles—but don’t forget about Pokémon strengths and weaknesses! This version adds gorgeous watercolor-inspired graphics, and more! Get comfortable in being a Pokémon, there’s a lot of work to do.","[17, 35, 268435468, 268435487, 536871328, 536872425, 536888101, 536895604]","[17, 35]",,,,1582502400,https://www.igdb.com/games/pokemon-mystery-dungeon-rescue-team-dx,,,[32932],"[132136, 132137, 132138]"
53,,,,,,,3,,68918.0,1537833600,,,[1772920],1540857600.0,312.0,[312],,"[1, 2]",[26],,110394,[70402],"[2453, 2601, 3701, 15887, 19563]",,Hasbro Game Night for Nintendo Switch,,[130],[3],1.0,1.0,,,[159156],"[257912, 257913, 257914, 257915, 257916, 257917, 257918, 257919, 257920]","[11588, 19083, 28213, 28472, 33374, 50741, 68045, 68397, 77768, 103402]",hasbro-game-night-for-nintendo-switch,,,,"Monopoly, Risk and Trivial Pursuit Live! in one awesome bundle for the Nintendo Switch!","[40, 268435482, 536873365, 536873513, 536874613, 536886799, 536890475]",[40],,,,1551916800,https://www.igdb.com/games/hasbro-game-night-for-nintendo-switch,,,,[93354]
54,,,,"[25782, 25783, 25784, 25785]",,,0,2363.0,80125.0,1543708800,,,,1570665600.0,,,,"[1, 3]","[12, 15]",,112887,[71919],,,Susume!! Mamotte Knight: Hime no Totsugeki Serenade,,[130],[3],1.0,6.0,,,"[174831, 174832, 183626]",,"[13196, 19404, 99118, 103303, 106987, 112191, 113636, 113910, 119156, 119171]",susume-mamotte-knight-hime-no-totsugeki-serenade,,,,,"[17, 268435468, 268435471]",[17],,,,1577750400,https://www.igdb.com/games/susume-mamotte-knight-hime-no-totsugeki-serenade,,,,[113927]
55,[25494],,,[23839],,,0,767.0,93448.0,1550016000,,,,1564012800.0,546.0,[546],,[1],[12],1.0,115278,"[74454, 74455, 80493]","[1039, 1323, 1868]",,Rune Factory 4 Special,,[130],"[2, 3]",2090.603877294482,19.0,,,"[165088, 185024, 185025]","[284045, 284047, 284048, 284049, 355347, 355348, 355349, 355350, 355351, 355352]","[28010, 54775, 55199, 81249, 96217, 101608, 103168, 103303, 106987, 119171]",rune-factory-4-special,,,,Experience this legendary fantasy adventure like never before and embark on exciting escapades with your favorite characters in the brand new Newlywed Mode!,"[1, 17, 268435468, 536871951, 536872235, 536872780]","[1, 17]",,,,1582761600,https://www.igdb.com/games/rune-factory-4-special,6874.0,Special,"[24922, 28296, 34176]",[113100]
56,"[23048, 23674]",60.0,2.0,[22869],,,0,5487.0,81237.0,1534723200,,,[1614548],1543881600.0,,,,"[1, 2]",[10],,107196,"[68959, 68960]",,,Gear.Club Unlimited 2,,[130],[2],9.024078888810811,12.0,77.0,1.0,[159764],"[266598, 266599, 266600, 266601, 266602, 266603, 266604]","[27378, 43016, 80382, 90688, 103018, 104983, 107215, 109292, 116376, 120268]",gear-dot-club-unlimited-2,,,,"The most successful racing game on the Nintendo Switch is back 
 
With the pedal to the metal, race along more than 1800 miles of roads! On the mountainside, through a nature park, in the middle of the desert or along the coast, defend your position over the course of more than 250 races, including championships, missions and challenges. 
 
As you progress through the races, admire the growing collection of cars in your personal garage. Gear Club Unlimited 2 has more than 50 licensed cars from the world’s most famous manufacturers, such as the Porsche 718 Boxster, 918 Spyder, 911 GT2RS, Dodge Viper, Lotus 3-Eleven or McLaren 720s. 
Personalize them and make them unique! You can change their appearance with the paint and bodywork, or change their driving performance with engine tuning. 
 
You would be nothing, however, without your Club! Create and manage it with your friends, recruit the best drivers and take on rival clubs from all over the world, reach the top of the podium and enjoy exclusive content reserved for the best players. 
 
No more borders. Drive with freedom!",[268435466],,,68.5,3.0,1582156800,https://www.igdb.com/games/gear-dot-club-unlimited-2,,,,[94997]
57,"[27260, 27261]",,,,"[5734, 5735, 5736]",,0,,93057.0,1516406400,,,[208055],1543449600.0,,,[843],"[1, 2, 3]","[9, 31]",,82592,[93389],"[1387, 2760]",[10209],Gelly Break,,[130],[2],1.0,1.0,,,[189285],"[266523, 266524, 266525, 266526, 266527, 266528, 266529]","[236, 25222, 25646, 27266, 27725, 28070, 106992, 109129, 110503, 121157]",gelly-break,,,,"Gelly Break is a Coop Jump & Run for the Nintendo SWITCH. 
 
The 3D comic style with an active camera provides a dynamic and varied gaming experience for both younger and older players.","[268435465, 268435487, 536872299, 536873672]",,,,,1582156800,https://www.igdb.com/games/gelly-break,,,[23282],"[94433, 94434, 94435, 94436]"
58,,,,[25988],,,0,4680.0,80844.0,1568073600,,,,1593475200.0,,,,"[1, 2]",[9],,122292,[84264],"[2366, 19360]",,Kotoba no Puzzle: Mojipittan Encore,,[130],[3],1.0,2.0,,,[175493],,"[86799, 86974, 86994, 87056, 87370, 87481, 87507, 88511, 88761, 90766]",kotoba-no-puzzle-mojipittan-encore,,,,"A new entry in the Japanese word puzzle game series started in 2001 with the arcade game Mojipittan, もじぴったん. 
It has been over 10 years since the last release in the series 
 
This version is based on Mojipittan Wii Deluxe, released in 2008, with more levels added, bring the total to over 800. 
The game's dictionary has also been updated with new words for more options in-game.","[32, 34, 268435465, 536873278, 536890272]","[32, 34]",,,,1574640000,https://www.igdb.com/games/kotoba-no-puzzle-mojipittan-encore,,,,[116492]
59,[24313],,,,,,0,,72374.0,1552089600,,,,1553212800.0,,,,[1],"[9, 13, 31]",,115985,[80904],[1427],,Sushi Time!,,[130],[3],1.0,,,,[166420],"[292214, 292215, 292216, 292217, 292218]","[27266, 27725, 28277, 37419, 44242, 51528, 87975, 106992, 109129, 109339]",sushi-time--1,,,,"Welcome to Sushi Time! 
Manage a sushi bar and become a tycoon of Japanese food! 
Try to deliver the orders on time, but be careful not to mix them up! 
Upgrade your bar and beautify it, so that you'll be able to create the best sushi in town!","[28, 268435465, 268435469, 268435487, 536872339]",[28],,,,1562112000,https://www.igdb.com/games/sushi-time--1,,,,[102139]
